0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
SS50377_26220	b288517158385fed33ba51fa103fcac3	590	SUPERFAMILY	SSF57184	Growth factor receptor domain	128	281	1.71E-6	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26220	b288517158385fed33ba51fa103fcac3	590	SUPERFAMILY	SSF57184	Growth factor receptor domain	12	121	2.04E-7	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26220	b288517158385fed33ba51fa103fcac3	590	SUPERFAMILY	SSF57184	Growth factor receptor domain	277	429	2.05E-14	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26220	b288517158385fed33ba51fa103fcac3	590	SMART	SM00181	egf_5	506	544	25.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26220	b288517158385fed33ba51fa103fcac3	590	SMART	SM00181	egf_5	438	468	39.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26220	b288517158385fed33ba51fa103fcac3	590	SMART	SM00181	egf_5	325	355	50.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26220	b288517158385fed33ba51fa103fcac3	590	SMART	SM00181	egf_5	204	255	42.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26220	b288517158385fed33ba51fa103fcac3	590	SMART	SM00181	egf_5	378	412	18.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26220	b288517158385fed33ba51fa103fcac3	590	SMART	SM00181	egf_5	75	109	19.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26220	b288517158385fed33ba51fa103fcac3	590	SUPERFAMILY	SSF57184	Growth factor receptor domain	378	545	1.23E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SUPERFAMILY	SSF57184	Growth factor receptor domain	27	188	1.08E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00261	furin_3	376	422	7.4	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00261	furin_3	73	124	22.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00261	furin_3	130	178	4.4	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00261	furin_3	493	538	4.7	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00261	furin_3	433	480	0.064	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00261	furin_3	199	267	2.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00261	furin_3	320	365	0.052	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00181	egf_5	506	544	25.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00181	egf_5	378	412	55.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00181	egf_5	438	468	40.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00181	egf_5	204	255	42.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00181	egf_5	75	109	15.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SMART	SM00181	egf_5	325	355	68.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	75	192	3.1E-6	T	09-11-2021				
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SUPERFAMILY	SSF57184	Growth factor receptor domain	277	429	1.15E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26233	c0ec0c8e2069cf14dcfff74b58f37d88	590	SUPERFAMILY	SSF57184	Growth factor receptor domain	378	545	2.78E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26321	ae927b7cbdb2f7f526990962e2375603	291	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	125	173	1.6E-5	T	09-11-2021				
SS50377_26321	ae927b7cbdb2f7f526990962e2375603	291	SUPERFAMILY	SSF57184	Growth factor receptor domain	75	238	9.73E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27079	1397f89f21e6473d5ff5f0eb87765d8c	297	SUPERFAMILY	SSF57184	Growth factor receptor domain	53	152	2.83E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27079	1397f89f21e6473d5ff5f0eb87765d8c	297	SMART	SM00261	furin_3	130	177	0.0057	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27079	1397f89f21e6473d5ff5f0eb87765d8c	297	SMART	SM00261	furin_3	190	235	39.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27079	1397f89f21e6473d5ff5f0eb87765d8c	297	SMART	SM00261	furin_3	73	118	35.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27079	1397f89f21e6473d5ff5f0eb87765d8c	297	SUPERFAMILY	SSF57184	Growth factor receptor domain	131	251	7.07E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27082	04be65a791c854a74e263ee5f5595fd4	297	SUPERFAMILY	SSF57184	Growth factor receptor domain	79	250	1.16E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27082	04be65a791c854a74e263ee5f5595fd4	297	SMART	SM00261	furin_3	77	122	0.0029	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27082	04be65a791c854a74e263ee5f5595fd4	297	SMART	SM00261	furin_3	134	184	20.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27091	01eb6b3c5b9c92b736852bdbe9e07185	157	SUPERFAMILY	SSF57184	Growth factor receptor domain	45	156	3.71E-10	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27094	c9beb2a6ba34387373b2fb0430a647eb	297	SUPERFAMILY	SSF57184	Growth factor receptor domain	74	242	4.09E-13	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27094	c9beb2a6ba34387373b2fb0430a647eb	297	SMART	SM00261	furin_3	130	177	0.0057	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27094	c9beb2a6ba34387373b2fb0430a647eb	297	SMART	SM00261	furin_3	190	235	15.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27094	c9beb2a6ba34387373b2fb0430a647eb	297	SMART	SM00261	furin_3	73	118	8.8	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27168	1e9960c63928921fe12a7f60d1ea2c4c	296	SMART	SM00261	furin_3	131	181	4.8	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27168	1e9960c63928921fe12a7f60d1ea2c4c	296	SMART	SM00261	furin_3	75	120	0.0088	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27168	1e9960c63928921fe12a7f60d1ea2c4c	296	SUPERFAMILY	SSF57184	Growth factor receptor domain	78	245	2.07E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27171	1e9960c63928921fe12a7f60d1ea2c4c	296	SMART	SM00261	furin_3	131	181	4.8	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27171	1e9960c63928921fe12a7f60d1ea2c4c	296	SMART	SM00261	furin_3	75	120	0.0088	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27171	1e9960c63928921fe12a7f60d1ea2c4c	296	SUPERFAMILY	SSF57184	Growth factor receptor domain	78	245	2.07E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27731	15367f0e9ece4a1fe2a36bc531a9da3f	208	SUPERFAMILY	SSF57184	Growth factor receptor domain	15	149	5.5E-6	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27912	e388188b1b67bd3fb2bd935ddd1b5301	207	SUPERFAMILY	SSF57184	Growth factor receptor domain	33	146	1.57E-5	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27912	e388188b1b67bd3fb2bd935ddd1b5301	207	CDD	cd12087	TM_EGFR-like	175	207	0.0016805	T	09-11-2021				
SS50377_28374	2960e6be738a7032b5f0134bb673fc53	309	MobiDBLite	mobidb-lite	consensus disorder prediction	224	262	-	T	09-11-2021				
SS50377_28374	2960e6be738a7032b5f0134bb673fc53	309	SUPERFAMILY	SSF57184	Growth factor receptor domain	98	217	1.08E-7	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28504	9d3b877bdb9199f9e7941524a48b2382	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	44	180	1.92E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28504	9d3b877bdb9199f9e7941524a48b2382	284	SMART	SM00261	furin_3	73	116	0.67	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28504	9d3b877bdb9199f9e7941524a48b2382	284	SMART	SM00261	furin_3	189	234	37.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28504	9d3b877bdb9199f9e7941524a48b2382	284	SMART	SM00261	furin_3	128	176	30.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28513	f7bd784032993a12eb9fb73d97c5d0fa	284	SMART	SM00261	furin_3	73	116	0.026	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28513	f7bd784032993a12eb9fb73d97c5d0fa	284	SMART	SM00261	furin_3	128	176	30.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28513	f7bd784032993a12eb9fb73d97c5d0fa	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	22	178	2.4E-7	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28523	95521ed22a6f8f131f8f4734e55e3664	319	SUPERFAMILY	SSF57184	Growth factor receptor domain	75	239	2.75E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28523	95521ed22a6f8f131f8f4734e55e3664	319	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	65	179	3.9E-5	T	09-11-2021				
SS50377_28527	12aead69979c07a88a2b41cb59eec0ad	355	MobiDBLite	mobidb-lite	consensus disorder prediction	260	298	-	T	09-11-2021				
SS50377_28527	12aead69979c07a88a2b41cb59eec0ad	355	SMART	SM00261	furin_3	128	176	0.67	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28527	12aead69979c07a88a2b41cb59eec0ad	355	SMART	SM00261	furin_3	73	117	1.6	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28527	12aead69979c07a88a2b41cb59eec0ad	355	SMART	SM00261	furin_3	197	249	6.5	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28527	12aead69979c07a88a2b41cb59eec0ad	355	CDD	cd12087	TM_EGFR-like	315	351	0.00262471	T	09-11-2021				
SS50377_28527	12aead69979c07a88a2b41cb59eec0ad	355	SUPERFAMILY	SSF57184	Growth factor receptor domain	119	240	9.03E-6	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28527	12aead69979c07a88a2b41cb59eec0ad	355	SUPERFAMILY	SSF57184	Growth factor receptor domain	52	143	2.09E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28553	15c430d162c873e4b2e2457875674ba2	319	SMART	SM00261	furin_3	127	175	10.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28553	15c430d162c873e4b2e2457875674ba2	319	SMART	SM00261	furin_3	72	115	15.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28553	15c430d162c873e4b2e2457875674ba2	319	SMART	SM00261	furin_3	188	233	4.8	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28553	15c430d162c873e4b2e2457875674ba2	319	SUPERFAMILY	SSF57184	Growth factor receptor domain	103	238	6.51E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28555	c38de3f1d483faa946a2850ba22ba656	284	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	68	125	1.2E-5	T	09-11-2021				
SS50377_28555	c38de3f1d483faa946a2850ba22ba656	284	SMART	SM00261	furin_3	73	122	0.0018	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28555	c38de3f1d483faa946a2850ba22ba656	284	SMART	SM00261	furin_3	189	234	31.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28555	c38de3f1d483faa946a2850ba22ba656	284	SMART	SM00261	furin_3	128	173	9.1	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28555	c38de3f1d483faa946a2850ba22ba656	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	52	179	1.76E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28556	fec7b652b93b04189e50607442f6f850	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	53	150	4.57E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28556	fec7b652b93b04189e50607442f6f850	284	SMART	SM00261	furin_3	73	122	0.033	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28556	fec7b652b93b04189e50607442f6f850	284	SMART	SM00261	furin_3	128	176	40.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28556	fec7b652b93b04189e50607442f6f850	284	SMART	SM00261	furin_3	189	234	32.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28556	fec7b652b93b04189e50607442f6f850	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	130	241	7.71E-5	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28557	1ecbf5e381593c56524ef5dc1584ea0e	284	SMART	SM00261	furin_3	128	176	27.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28557	1ecbf5e381593c56524ef5dc1584ea0e	284	SMART	SM00261	furin_3	73	124	1.7	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28557	1ecbf5e381593c56524ef5dc1584ea0e	284	SMART	SM00261	furin_3	189	234	26.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28557	1ecbf5e381593c56524ef5dc1584ea0e	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	52	150	4.84E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28558	fec7b652b93b04189e50607442f6f850	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	53	150	4.57E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28558	fec7b652b93b04189e50607442f6f850	284	SMART	SM00261	furin_3	73	122	0.033	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28558	fec7b652b93b04189e50607442f6f850	284	SMART	SM00261	furin_3	128	176	40.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28558	fec7b652b93b04189e50607442f6f850	284	SMART	SM00261	furin_3	189	234	32.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28558	fec7b652b93b04189e50607442f6f850	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	130	241	7.71E-5	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28559	1ecbf5e381593c56524ef5dc1584ea0e	284	SMART	SM00261	furin_3	128	176	27.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28559	1ecbf5e381593c56524ef5dc1584ea0e	284	SMART	SM00261	furin_3	73	124	1.7	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28559	1ecbf5e381593c56524ef5dc1584ea0e	284	SMART	SM00261	furin_3	189	234	26.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28559	1ecbf5e381593c56524ef5dc1584ea0e	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	52	150	4.84E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28560	91765fc2e12ea2c350215b8a7f84a5b7	289	SUPERFAMILY	SSF57184	Growth factor receptor domain	52	150	2.72E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28560	91765fc2e12ea2c350215b8a7f84a5b7	289	SMART	SM00261	furin_3	73	122	0.033	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28560	91765fc2e12ea2c350215b8a7f84a5b7	289	SMART	SM00261	furin_3	128	176	40.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28560	91765fc2e12ea2c350215b8a7f84a5b7	289	SMART	SM00261	furin_3	189	234	32.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28566	7e67c01258a0a255fa3e75ba2e0302d0	331	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	115	212	1.5E-5	T	09-11-2021				
SS50377_28566	7e67c01258a0a255fa3e75ba2e0302d0	331	SUPERFAMILY	SSF57184	Growth factor receptor domain	100	232	3.54E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28566	7e67c01258a0a255fa3e75ba2e0302d0	331	SMART	SM00261	furin_3	175	223	1.4	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28566	7e67c01258a0a255fa3e75ba2e0302d0	331	SMART	SM00261	furin_3	120	171	16.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28595	1394d0a460498d8d31c0609533cb8a41	289	SUPERFAMILY	SSF57184	Growth factor receptor domain	53	184	2.88E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28595	1394d0a460498d8d31c0609533cb8a41	289	SMART	SM00261	furin_3	73	124	7.5	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28595	1394d0a460498d8d31c0609533cb8a41	289	SMART	SM00261	furin_3	128	176	8.2	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28595	1394d0a460498d8d31c0609533cb8a41	289	SMART	SM00261	furin_3	189	234	46.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28596	4c92414ff1512ef93f9cf0b934c2a2a0	258	SUPERFAMILY	SSF57184	Growth factor receptor domain	7	197	2.67E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28596	4c92414ff1512ef93f9cf0b934c2a2a0	258	CDD	cd12087	TM_EGFR-like	226	255	2.57726E-4	T	09-11-2021				
SS50377_28596	4c92414ff1512ef93f9cf0b934c2a2a0	258	SMART	SM00261	furin_3	1	43	65.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28596	4c92414ff1512ef93f9cf0b934c2a2a0	258	SMART	SM00261	furin_3	82	129	4.9	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28596	4c92414ff1512ef93f9cf0b934c2a2a0	258	SMART	SM00261	furin_3	153	206	5.6	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28601	124a2caedb773015256b29116e37e644	284	SMART	SM00261	furin_3	73	124	7.5	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28601	124a2caedb773015256b29116e37e644	284	SMART	SM00261	furin_3	189	234	25.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28601	124a2caedb773015256b29116e37e644	284	SMART	SM00261	furin_3	128	176	6.5	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28601	124a2caedb773015256b29116e37e644	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	52	179	9.29E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28602	d281f46063fca41015b483e0da333a0c	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	53	184	2.65E-10	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28602	d281f46063fca41015b483e0da333a0c	284	SMART	SM00261	furin_3	73	117	4.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28602	d281f46063fca41015b483e0da333a0c	284	SMART	SM00261	furin_3	128	173	3.1	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28602	d281f46063fca41015b483e0da333a0c	284	SMART	SM00261	furin_3	189	234	42.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28613	baeb3ce37031ac7662791e7a58be1226	284	SMART	SM00261	furin_3	128	173	0.25	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28613	baeb3ce37031ac7662791e7a58be1226	284	SMART	SM00261	furin_3	48	92	38.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28613	baeb3ce37031ac7662791e7a58be1226	284	SMART	SM00261	furin_3	189	234	6.5	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28613	baeb3ce37031ac7662791e7a58be1226	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	52	185	2.36E-10	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28632	46be0f35ece3fb10527b9e289c396329	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	74	240	1.2E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28632	46be0f35ece3fb10527b9e289c396329	284	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	68	127	3.0E-5	T	09-11-2021				
SS50377_28632	46be0f35ece3fb10527b9e289c396329	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	7	125	1.55E-7	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28632	46be0f35ece3fb10527b9e289c396329	284	SMART	SM00261	furin_3	128	176	9.7	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28632	46be0f35ece3fb10527b9e289c396329	284	SMART	SM00261	furin_3	73	124	0.0037	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28632	46be0f35ece3fb10527b9e289c396329	284	SMART	SM00261	furin_3	189	234	9.3	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28633	7e6d931e463260c05cb2efc884869ce9	284	SMART	SM00261	furin_3	73	124	0.029	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28633	7e6d931e463260c05cb2efc884869ce9	284	SMART	SM00261	furin_3	128	176	5.1	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28633	7e6d931e463260c05cb2efc884869ce9	284	SMART	SM00261	furin_3	189	234	57.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28633	7e6d931e463260c05cb2efc884869ce9	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	30	184	6.42E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28634	1d8530e2a7bda349458920556dfd52ab	298	SUPERFAMILY	SSF57184	Growth factor receptor domain	7	142	9.07E-5	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28634	1d8530e2a7bda349458920556dfd52ab	298	CDD	cd12087	TM_EGFR-like	263	295	0.00182763	T	09-11-2021				
SS50377_28634	1d8530e2a7bda349458920556dfd52ab	298	SUPERFAMILY	SSF57184	Growth factor receptor domain	75	239	1.2E-7	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28653	42ff8d8f3346712dec8af5b2827fcf7f	284	SMART	SM00261	furin_3	189	234	20.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28653	42ff8d8f3346712dec8af5b2827fcf7f	284	SMART	SM00261	furin_3	73	117	2.7	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28653	42ff8d8f3346712dec8af5b2827fcf7f	284	SMART	SM00261	furin_3	128	176	9.8	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28653	42ff8d8f3346712dec8af5b2827fcf7f	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	7	125	2.78E-5	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28653	42ff8d8f3346712dec8af5b2827fcf7f	284	SUPERFAMILY	SSF57184	Growth factor receptor domain	78	240	2.98E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
