id	desc
GCA62337.1	hypothetical protein KIPB_002877 [Kipferlia bialata]
GCA62338.1	hypothetical protein KIPB_002882 [Kipferlia bialata]
GCA62339.1	hypothetical protein KIPB_002885 [Kipferlia bialata]
GCA62340.1	hypothetical protein KIPB_002892 [Kipferlia bialata]
GCA62341.1	hypothetical protein KIPB_002901 [Kipferlia bialata]
GCA62342.1	hypothetical protein KIPB_002910, partial [Kipferlia bialata]
GCA62343.1	hypothetical protein KIPB_002913 [Kipferlia bialata]
GCA62344.1	hypothetical protein KIPB_002919, partial [Kipferlia bialata]
GCA62345.1	hypothetical protein KIPB_002927 [Kipferlia bialata]
GCA62346.1	hypothetical protein KIPB_002928 [Kipferlia bialata]
GCA62347.1	hypothetical protein KIPB_002929 [Kipferlia bialata]
GCA62348.1	hypothetical protein KIPB_002930 [Kipferlia bialata]
GCA62349.1	hypothetical protein KIPB_002935 [Kipferlia bialata]
GCA62350.1	hypothetical protein KIPB_002958 [Kipferlia bialata]
GCA62351.1	hypothetical protein KIPB_002965, partial [Kipferlia bialata]
GCA62352.1	hypothetical protein KIPB_002976 [Kipferlia bialata]
GCA62353.1	hypothetical protein KIPB_002986 [Kipferlia bialata]
GCA62354.1	hypothetical protein KIPB_002987 [Kipferlia bialata]
GCA62355.1	hypothetical protein KIPB_002990, partial [Kipferlia bialata]
GCA62356.1	hypothetical protein KIPB_002998 [Kipferlia bialata]
GCA62357.1	hypothetical protein KIPB_003000, partial [Kipferlia bialata]
GCA62358.1	hypothetical protein KIPB_003003 [Kipferlia bialata]
GCA62359.1	hypothetical protein KIPB_003004 [Kipferlia bialata]
GCA62360.1	prefoldin beta-like protein [Kipferlia bialata]
GCA62361.1	hypothetical protein KIPB_003018, partial [Kipferlia bialata]
GCA62362.1	hypothetical protein KIPB_003026 [Kipferlia bialata]
GCA62363.1	hypothetical protein KIPB_003028 [Kipferlia bialata]
GCA62364.1	hypothetical protein KIPB_003032, partial [Kipferlia bialata]
GCA62365.1	hypothetical protein KIPB_003033 [Kipferlia bialata]
GCA62366.1	hypothetical protein KIPB_003035 [Kipferlia bialata]
GCA62367.1	hypothetical protein KIPB_003053, partial [Kipferlia bialata]
GCA62368.1	hypothetical protein KIPB_003057 [Kipferlia bialata]
GCA62369.1	hypothetical protein KIPB_003062 [Kipferlia bialata]
GCA62370.1	hypothetical protein KIPB_003067 [Kipferlia bialata]
GCA62371.1	hypothetical protein KIPB_003077, partial [Kipferlia bialata]
GCA62372.1	hypothetical protein KIPB_003082 [Kipferlia bialata]
GCA62373.1	hypothetical protein KIPB_003083 [Kipferlia bialata]
GCA62374.1	hypothetical protein KIPB_003084, partial [Kipferlia bialata]
GCA62375.1	OsmC/Ohr family protein [Kipferlia bialata]
GCA62376.1	proteasome B-type subunit [Kipferlia bialata]
GCA62377.1	hypothetical protein KIPB_003095, partial [Kipferlia bialata]
GCA62378.1	hypothetical protein KIPB_003098 [Kipferlia bialata]
GCA62379.1	hypothetical protein KIPB_003104, partial [Kipferlia bialata]
GCA62380.1	hypothetical protein KIPB_003113, partial [Kipferlia bialata]
GCA62381.1	hypothetical protein KIPB_003121 [Kipferlia bialata]
GCA62382.1	hypothetical protein KIPB_003137, partial [Kipferlia bialata]
GCA62383.1	hypothetical protein KIPB_003147 [Kipferlia bialata]
GCA62384.1	hypothetical protein KIPB_003149 [Kipferlia bialata]
GCA62385.1	hypothetical protein KIPB_003150, partial [Kipferlia bialata]
GCA62386.1	hypothetical protein KIPB_003154 [Kipferlia bialata]
GCA62387.1	hypothetical protein KIPB_003157 [Kipferlia bialata]
GCA62388.1	hypothetical protein KIPB_003161 [Kipferlia bialata]
GCA62389.1	hypothetical protein KIPB_003170 [Kipferlia bialata]
GCA62390.1	hypothetical protein KIPB_003185 [Kipferlia bialata]
GCA62391.1	hypothetical protein KIPB_003200, partial [Kipferlia bialata]
GCA62392.1	hypothetical protein KIPB_003204 [Kipferlia bialata]
GCA62393.1	small GTPase superfamily, Rho type [Kipferlia bialata]
GCA62394.1	hypothetical protein KIPB_003254 [Kipferlia bialata]
GCA62395.1	hypothetical protein KIPB_003270, partial [Kipferlia bialata]
GCA62396.1	hypothetical protein KIPB_003271 [Kipferlia bialata]
GCA62397.1	hypothetical protein KIPB_003273 [Kipferlia bialata]
GCA62398.1	hypothetical protein KIPB_003279, partial [Kipferlia bialata]
GCA62399.1	hypothetical protein KIPB_003282 [Kipferlia bialata]
GCA62400.1	pyruvate kinase [Kipferlia bialata]
GCA62401.1	hypothetical protein KIPB_003297 [Kipferlia bialata]
GCA62402.1	hypothetical protein KIPB_003300, partial [Kipferlia bialata]
GCA62403.1	hypothetical protein KIPB_003301, partial [Kipferlia bialata]
GCA62404.1	hypothetical protein KIPB_003313 [Kipferlia bialata]
GCA62405.1	hypothetical protein KIPB_003314 [Kipferlia bialata]
GCA62406.1	hypothetical protein KIPB_003323, partial [Kipferlia bialata]
GCA62407.1	hypothetical protein KIPB_003332 [Kipferlia bialata]
GCA62408.1	serine/threonine protein phosphatase 5 [Kipferlia bialata]
GCA62409.1	hypothetical protein KIPB_003354, partial [Kipferlia bialata]
GCA62410.1	hypothetical protein KIPB_003367 [Kipferlia bialata]
GCA62411.1	hypothetical protein KIPB_003370, partial [Kipferlia bialata]
GCA62412.1	hypothetical protein KIPB_003374, partial [Kipferlia bialata]
GCA62413.1	hypothetical protein KIPB_003377, partial [Kipferlia bialata]
GCA62414.1	hypothetical protein KIPB_003390 [Kipferlia bialata]
GCA62415.1	hypothetical protein KIPB_003396 [Kipferlia bialata]
GCA62416.1	hypothetical protein KIPB_003397 [Kipferlia bialata]
GCA62417.1	hypothetical protein KIPB_003401, partial [Kipferlia bialata]
GCA62418.1	cyclophilin-type peptidyl-prolyl cis-trans isomerase [Kipferlia bialata]
GCA62419.1	hypothetical protein KIPB_003414, partial [Kipferlia bialata]
GCA62420.1	major facilitator superfamily protein [Kipferlia bialata]
GCA62421.1	hypothetical protein KIPB_003431 [Kipferlia bialata]
GCA62422.1	hypothetical protein KIPB_003433 [Kipferlia bialata]
GCA62423.1	hypothetical protein KIPB_003438 [Kipferlia bialata]
GCA62424.1	hypothetical protein KIPB_003449, partial [Kipferlia bialata]
GCA62425.1	hypothetical protein KIPB_003465 [Kipferlia bialata]
GCA62426.1	hypothetical protein KIPB_003467 [Kipferlia bialata]
GCA62427.1	hypothetical protein KIPB_003474, partial [Kipferlia bialata]
GCA62428.1	hypothetical protein KIPB_003485 [Kipferlia bialata]
GCA62429.1	hypothetical protein KIPB_003488, partial [Kipferlia bialata]
GCA62430.1	hypothetical protein KIPB_003498, partial [Kipferlia bialata]
GCA62431.1	hypothetical protein KIPB_003500 [Kipferlia bialata]
GCA62432.1	hypothetical protein KIPB_003501 [Kipferlia bialata]
GCA62433.1	hypothetical protein KIPB_003503, partial [Kipferlia bialata]
GCA62434.1	hypothetical protein KIPB_003509, partial [Kipferlia bialata]
GCA62435.1	hypothetical protein KIPB_003515, partial [Kipferlia bialata]
GCA62436.1	hypothetical protein KIPB_003522 [Kipferlia bialata]
GCA62437.1	hypothetical protein KIPB_003527 [Kipferlia bialata]
GCA62438.1	hypothetical protein KIPB_003531, partial [Kipferlia bialata]
GCA62439.1	hypothetical protein KIPB_003550 [Kipferlia bialata]
GCA62440.1	exonuclease 1 [Kipferlia bialata]
GCA62441.1	hypothetical protein KIPB_003552 [Kipferlia bialata]
GCA62442.1	hypothetical protein KIPB_003553, partial [Kipferlia bialata]
GCA62443.1	hypothetical protein KIPB_003558 [Kipferlia bialata]
GCA62444.1	hypothetical protein KIPB_003564 [Kipferlia bialata]
GCA62445.1	hypothetical protein KIPB_003573, partial [Kipferlia bialata]
GCA62446.1	hypothetical protein KIPB_003578, partial [Kipferlia bialata]
GCA62447.1	hypothetical protein KIPB_003588 [Kipferlia bialata]
GCA62448.1	hypothetical protein KIPB_003595, partial [Kipferlia bialata]
GCA62449.1	hypothetical protein KIPB_003596, partial [Kipferlia bialata]
GCA62450.1	hypothetical protein KIPB_003601 [Kipferlia bialata]
GCA62451.1	hypothetical protein KIPB_003603, partial [Kipferlia bialata]
GCA62452.1	glutamate synthase (NADPH), homotetrameric, partial [Kipferlia bialata]
GCA62453.1	hypothetical protein KIPB_003618, partial [Kipferlia bialata]
GCA62454.1	hypothetical protein KIPB_003619 [Kipferlia bialata]
GCA62455.1	hypothetical protein KIPB_003626 [Kipferlia bialata]
GCA62456.1	hypothetical protein KIPB_003628 [Kipferlia bialata]
GCA62457.1	hypothetical protein KIPB_003632 [Kipferlia bialata]
GCA62458.1	hypothetical protein KIPB_003639, partial [Kipferlia bialata]
GCA62459.1	hypothetical protein KIPB_003643, partial [Kipferlia bialata]
GCA62460.1	hypothetical protein KIPB_003648 [Kipferlia bialata]
GCA62461.1	hypothetical protein KIPB_003652 [Kipferlia bialata]
GCA62462.1	hypothetical protein KIPB_003670 [Kipferlia bialata]
GCA62463.1	hypothetical protein KIPB_003671 [Kipferlia bialata]
GCA62464.1	hypothetical protein KIPB_003678 [Kipferlia bialata]
GCA62465.1	actin family protein [Kipferlia bialata]
GCA62466.1	hypothetical protein KIPB_003694, partial [Kipferlia bialata]
GCA62467.1	hypothetical protein KIPB_003700 [Kipferlia bialata]
GCA62468.1	hypothetical protein KIPB_003718 [Kipferlia bialata]
GCA62469.1	hypothetical protein KIPB_003725, partial [Kipferlia bialata]
GCA62470.1	hypothetical protein KIPB_003745, partial [Kipferlia bialata]
GCA62471.1	peroxiredoxin, AhpC-type [Kipferlia bialata]
GCA62472.1	hypothetical protein KIPB_003766, partial [Kipferlia bialata]
GCA62473.1	phosphoglycerate kinase, partial [Kipferlia bialata]
GCA62474.1	hypothetical protein KIPB_003784, partial [Kipferlia bialata]
GCA62475.1	saposin [Kipferlia bialata]
GCA62476.1	aconitase, putative [Kipferlia bialata]
GCA62477.1	hypothetical protein KIPB_003820 [Kipferlia bialata]
GCA62478.1	hypothetical protein KIPB_003821 [Kipferlia bialata]
GCA62479.1	hypothetical protein KIPB_003824 [Kipferlia bialata]
GCA62480.1	hypothetical protein KIPB_003830 [Kipferlia bialata]
GCA62481.1	hypothetical protein KIPB_003840, partial [Kipferlia bialata]
GCA62482.1	hypothetical protein KIPB_003841 [Kipferlia bialata]
GCA62483.1	hypothetical protein KIPB_003845, partial [Kipferlia bialata]
GCA62484.1	hypothetical protein KIPB_003849 [Kipferlia bialata]
GCA62485.1	hypothetical protein KIPB_003860 [Kipferlia bialata]
GCA62486.1	hypothetical protein KIPB_003862 [Kipferlia bialata]
GCA62487.1	hypothetical protein KIPB_003863 [Kipferlia bialata]
GCA62488.1	hypothetical protein KIPB_003877 [Kipferlia bialata]
GCA62489.1	hypothetical protein KIPB_003879, partial [Kipferlia bialata]
GCA62490.1	hypothetical protein KIPB_003884 [Kipferlia bialata]
GCA62491.1	hypothetical protein KIPB_003886 [Kipferlia bialata]
GCA62492.1	hypothetical protein KIPB_003888 [Kipferlia bialata]
GCA62493.1	hypothetical protein KIPB_003894 [Kipferlia bialata]
GCA62494.1	hypothetical protein KIPB_003897 [Kipferlia bialata]
GCA62495.1	hypothetical protein KIPB_003901 [Kipferlia bialata]
GCA62496.1	hypothetical protein KIPB_003911 [Kipferlia bialata]
GCA62497.1	adaptor protein complex, sigma subunit [Kipferlia bialata]
GCA62498.1	ribosomal protein L1 [Kipferlia bialata]
GCA62499.1	hypothetical protein KIPB_003931 [Kipferlia bialata]
GCA62500.1	hypothetical protein KIPB_003934, partial [Kipferlia bialata]
GCA62501.1	hypothetical protein KIPB_003948 [Kipferlia bialata]
GCA62502.1	ribosome biogenesis protein Nop16, partial [Kipferlia bialata]
GCA62503.1	hypothetical protein KIPB_003964 [Kipferlia bialata]
GCA62504.1	hypothetical protein KIPB_003966 [Kipferlia bialata]
GCA62505.1	hypothetical protein KIPB_003982, partial [Kipferlia bialata]
GCA62506.1	hypothetical protein KIPB_003985, partial [Kipferlia bialata]
GCA62507.1	hypothetical protein KIPB_003986, partial [Kipferlia bialata]
GCA62508.1	hypothetical protein KIPB_003993 [Kipferlia bialata]
GCA62509.1	hypothetical protein KIPB_004001, partial [Kipferlia bialata]
GCA62510.1	hypothetical protein KIPB_004005 [Kipferlia bialata]
GCA62511.1	hypothetical protein KIPB_004009, partial [Kipferlia bialata]
GCA62512.1	hypothetical protein KIPB_004015 [Kipferlia bialata]
GCA62513.1	hypothetical protein KIPB_004022 [Kipferlia bialata]
GCA62514.1	hypothetical protein KIPB_004026, partial [Kipferlia bialata]
GCA62515.1	hypothetical protein KIPB_004029 [Kipferlia bialata]
GCA62516.1	peptidyl-prolyl cis-trans isomerase, FKBP-type [Kipferlia bialata]
GCA62517.1	hypothetical protein KIPB_004038, partial [Kipferlia bialata]
GCA62518.1	hypothetical protein KIPB_004042, partial [Kipferlia bialata]
GCA62519.1	hypothetical protein KIPB_004044 [Kipferlia bialata]
GCA62520.1	heat shock protein 70 family protein [Kipferlia bialata]
GCA62521.1	hypothetical protein KIPB_004050, partial [Kipferlia bialata]
GCA62522.1	hypothetical protein KIPB_004060, partial [Kipferlia bialata]
GCA62523.1	hypothetical protein KIPB_004062 [Kipferlia bialata]
GCA62524.1	hypothetical protein KIPB_004063 [Kipferlia bialata]
GCA62525.1	hypothetical protein KIPB_004064 [Kipferlia bialata]
GCA62526.1	hypothetical protein KIPB_004066, partial [Kipferlia bialata]
GCA62527.1	hypothetical protein KIPB_004090 [Kipferlia bialata]
GCA62528.1	hypothetical protein KIPB_004093, partial [Kipferlia bialata]
GCA62529.1	hypothetical protein KIPB_004099 [Kipferlia bialata]
GCA62530.1	hypothetical protein KIPB_004118 [Kipferlia bialata]
GCA62531.1	hypothetical protein KIPB_004120 [Kipferlia bialata]
GCA62532.1	hypothetical protein KIPB_004135 [Kipferlia bialata]
GCA62533.1	dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit, partial [Kipferlia bialata]
GCA62534.1	serine/threonine protein phosphatase 5 [Kipferlia bialata]
GCA62535.1	hypothetical protein KIPB_004150, partial [Kipferlia bialata]
GCA62536.1	hypothetical protein KIPB_004154 [Kipferlia bialata]
GCA62537.1	hypothetical protein KIPB_004160 [Kipferlia bialata]
GCA62538.1	hypothetical protein KIPB_004162, partial [Kipferlia bialata]
GCA62539.1	hypothetical protein KIPB_004175 [Kipferlia bialata]
GCA62540.1	hypothetical protein KIPB_004176, partial [Kipferlia bialata]
GCA62541.1	radial spokehead-like protein [Kipferlia bialata]
GCA62542.1	hypothetical protein KIPB_004192, partial [Kipferlia bialata]
GCA62543.1	hypothetical protein KIPB_004209 [Kipferlia bialata]
GCA62544.1	hypothetical protein KIPB_004222 [Kipferlia bialata]
GCA62545.1	hypothetical protein KIPB_004224 [Kipferlia bialata]
GCA62546.1	saposin [Kipferlia bialata]
GCA62547.1	hypothetical protein KIPB_004245, partial [Kipferlia bialata]
GCA62548.1	hypothetical protein KIPB_004247 [Kipferlia bialata]
GCA62549.1	hypothetical protein KIPB_004248, partial [Kipferlia bialata]
GCA62550.1	hypothetical protein KIPB_004252 [Kipferlia bialata]
GCA62551.1	hypothetical protein KIPB_004261, partial [Kipferlia bialata]
GCA62552.1	hypothetical protein KIPB_004262 [Kipferlia bialata]
GCA62553.1	hypothetical protein KIPB_004270, partial [Kipferlia bialata]
GCA62554.1	hypothetical protein KIPB_004281 [Kipferlia bialata]
GCA62555.1	hypothetical protein KIPB_004298 [Kipferlia bialata]
GCA62556.1	hypothetical protein KIPB_004312 [Kipferlia bialata]
GCA62557.1	hypothetical protein KIPB_004313, partial [Kipferlia bialata]
GCA62558.1	hypothetical protein KIPB_004319 [Kipferlia bialata]
GCA62559.1	hypothetical protein KIPB_004323, partial [Kipferlia bialata]
GCA62560.1	hypothetical protein KIPB_004329, partial [Kipferlia bialata]
GCA62561.1	hypothetical protein KIPB_004331, partial [Kipferlia bialata]
GCA62562.1	hypothetical protein KIPB_004333 [Kipferlia bialata]
GCA62563.1	TMP21-related protein [Kipferlia bialata]
GCA62564.1	hypothetical protein KIPB_004351 [Kipferlia bialata]
GCA62565.1	hypothetical protein KIPB_004353, partial [Kipferlia bialata]
GCA62566.1	hypothetical protein KIPB_004356 [Kipferlia bialata]
GCA62567.1	hypothetical protein KIPB_004357 [Kipferlia bialata]
GCA62568.1	hypothetical protein KIPB_004370 [Kipferlia bialata]
GCA62569.1	hypothetical protein KIPB_004371 [Kipferlia bialata]
GCA62570.1	hypothetical protein KIPB_004372 [Kipferlia bialata]
GCA62571.1	hypothetical protein KIPB_004373, partial [Kipferlia bialata]
GCA62572.1	hypothetical protein KIPB_004383, partial [Kipferlia bialata]
GCA62573.1	hypothetical protein KIPB_004399 [Kipferlia bialata]
GCA62574.1	hypothetical protein KIPB_004400 [Kipferlia bialata]
GCA62575.1	hypothetical protein KIPB_004403 [Kipferlia bialata]
GCA62576.1	ribosomal protein S8e/ribosomal biogenesis NSA2 [Kipferlia bialata]
GCA62577.1	hypothetical protein KIPB_004411, partial [Kipferlia bialata]
GCA62578.1	hypothetical protein KIPB_004412 [Kipferlia bialata]
GCA62579.1	hypothetical protein KIPB_004415 [Kipferlia bialata]
GCA62580.1	hypothetical protein KIPB_004419 [Kipferlia bialata]
GCA62581.1	hypothetical protein KIPB_004420 [Kipferlia bialata]
GCA62582.1	hypothetical protein KIPB_004429 [Kipferlia bialata]
GCA62583.1	hypothetical protein KIPB_004448, partial [Kipferlia bialata]
GCA62584.1	hypothetical protein KIPB_004454 [Kipferlia bialata]
GCA62585.1	hypothetical protein KIPB_004456 [Kipferlia bialata]
GCA62586.1	thioredoxin [Kipferlia bialata]
GCA62587.1	hypothetical protein KIPB_004476, partial [Kipferlia bialata]
GCA62588.1	hypothetical protein KIPB_004492, partial [Kipferlia bialata]
GCA62589.1	hypothetical protein KIPB_004493, partial [Kipferlia bialata]
GCA62590.1	hypothetical protein KIPB_004502 [Kipferlia bialata]
GCA62591.1	hypothetical protein KIPB_004503 [Kipferlia bialata]
GCA62592.1	hypothetical protein KIPB_004504 [Kipferlia bialata]
GCA62593.1	hypothetical protein KIPB_004505 [Kipferlia bialata]
GCA62594.1	hypothetical protein KIPB_004506 [Kipferlia bialata]
GCA62595.1	hypothetical protein KIPB_004507 [Kipferlia bialata]
GCA62596.1	hypothetical protein KIPB_004509 [Kipferlia bialata]
GCA62597.1	hypothetical protein KIPB_004510 [Kipferlia bialata]
GCA62598.1	hypothetical protein KIPB_004519, partial [Kipferlia bialata]
GCA62599.1	hypothetical protein KIPB_004520 [Kipferlia bialata]
GCA62600.1	hypothetical protein KIPB_004552, partial [Kipferlia bialata]
GCA62601.1	hypothetical protein KIPB_004554 [Kipferlia bialata]
GCA62602.1	profilin [Kipferlia bialata]
GCA62603.1	hypothetical protein KIPB_004571, partial [Kipferlia bialata]
GCA62604.1	hypothetical protein KIPB_004575 [Kipferlia bialata]
GCA62605.1	probable nicotinate-nucleotide adenylyltransferase [Kipferlia bialata]
GCA62606.1	hypothetical protein KIPB_004584 [Kipferlia bialata]
GCA62607.1	hypothetical protein KIPB_004586 [Kipferlia bialata]
GCA62608.1	hypothetical protein KIPB_004589, partial [Kipferlia bialata]
GCA62609.1	hypothetical protein KIPB_004591 [Kipferlia bialata]
GCA62610.1	hypothetical protein KIPB_004598, partial [Kipferlia bialata]
GCA62611.1	hypothetical protein KIPB_004602, partial [Kipferlia bialata]
GCA62612.1	hypothetical protein KIPB_004614 [Kipferlia bialata]
GCA62613.1	hypothetical protein KIPB_004636 [Kipferlia bialata]
GCA62614.1	hypothetical protein KIPB_004662, partial [Kipferlia bialata]
GCA62615.1	hypothetical protein KIPB_004663 [Kipferlia bialata]
GCA62616.1	S-adenosylmethionine synthetase, partial [Kipferlia bialata]
GCA62617.1	hypothetical protein KIPB_004676, partial [Kipferlia bialata]
GCA62618.1	chaperone tailless complex polypeptide 1 [Kipferlia bialata]
GCA62619.1	hypothetical protein KIPB_004688 [Kipferlia bialata]
